gse_id,species,catalog_species,protocol,nrows,ncols,n_genes,nnz,density,is_usa,pz_bytes,raw_int32_bytes,ratio,bits_per_nz,codec,has_transpose,has_obs_var,num_chunks
GSE293891,Mus musculus,Mus musculus,10xv3,171540,4818,57180,13346308,0.016148,True,11903942,106789740,8.971,7.135,vocsc+zstd,False,True,5
GSE293928,Homo sapiens,Homo sapiens,10xv2,115818,812,38606,9123980,0.097018,True,7650106,72995092,9.542,6.708,vocsc+zstd,False,True,1
GSE293929,Mus musculus,Mus musculus,10xv3,171540,49131,57180,159153196,0.018884,True,127922764,1273422096,9.955,6.43,vocsc+zstd,False,True,48
GSE293930,Homo sapiens,Homo sapiens,10xv2,115818,486,38606,6928185,0.123086,True,6210081,55427428,8.925,7.171,vocsc+zstd,False,True,1
GSE293954,Unknown,Sus scrofa domesticus,dnbelab,107010,11461,35670,9701516,0.00791,True,9983507,77657976,7.779,8.233,vocsc+zstd,False,True,12
GSE293992,Macaca mulatta,Macaca mulatta,10x_suspect,106296,116483,35432,219253689,0.017708,True,166656208,1754495448,10.528,6.081,vocsc+zstd,False,True,114
GSE294155,Mus musculus,Mus musculus,10xv3,171540,6813,57180,26004479,0.022251,True,19784505,208063088,10.516,6.086,vocsc+zstd,False,True,7
GSE294160,Mus musculus,Mus musculus,10x_suspect,171540,122945,57180,149540390,0.007091,True,126050781,1196814904,9.495,6.743,vocsc+zstd,False,True,121
GSE294205,Homo sapiens,Homo sapiens,10x_suspect,115818,23845,38606,2826897,0.001024,True,4362212,22710560,5.206,12.345,vocsc+zstd,False,True,24
GSE294268,Homo sapiens,Homo sapiens,10xv2,115818,90588,38606,75727442,0.007218,True,70578686,606181892,8.589,7.456,vocsc+zstd,False,True,89
GSE294372,Homo sapiens,Homo sapiens,10x_suspect,115818,16143,38606,83204804,0.044503,True,59060894,665703008,11.271,5.679,vocsc+zstd,False,True,16
GSE294399,Homo sapiens,Homo sapiens,10xv3_5prime,115818,5871,38606,2936574,0.004319,True,3815800,23516080,6.163,10.395,vocsc+zstd,False,True,6
GSE294410,Rattus norvegicus,Rattus norvegicus,10xv2,91686,202514,30562,47102396,0.002537,True,45821939,377629228,8.241,7.783,vocsc+zstd,False,True,198
GSE294482,Mus musculus,Mus musculus,10x_suspect,171540,15018,57180,67356292,0.026146,True,53307772,538910412,10.109,6.331,vocsc+zstd,False,True,15
GSE294637,Homo sapiens,Homo sapiens,10xv3,115818,4748,38606,39576745,0.07197,True,28160939,316632956,11.244,5.692,vocsc+zstd,False,True,5
GSE294647,Mus musculus,Mus musculus,10x_suspect,171540,8166,57180,40722797,0.029071,True,31307233,325815044,10.407,6.15,vocsc+zstd,False,True,8
GSE294684,Mus musculus,Mus musculus,10x_suspect,171540,30678,57180,112901563,0.021454,True,89858525,903335220,10.053,6.367,vocsc+zstd,False,True,30
GSE294749,Mus musculus,,,171540,58341,57180,273854469,0.027364,True,212162193,2191069120,10.327,6.198,vocsc+zstd,False,True,57
GSE294795,Mus musculus,Mus musculus,dropseq,171540,971595,57180,139827536,0.000839,True,173332154,1122506672,6.476,9.917,vocsc+zstd,False,True,949
GSE294820,Mus musculus,,,171540,18983,57180,88339563,0.027128,True,63187537,706792440,11.186,5.722,vocsc+zstd,False,True,19
GSE294903,Mus musculus,Mus musculus,10x_suspect,171540,30894,57180,8088484,0.001526,True,9916038,64831452,6.538,9.808,vocsc+zstd,False,True,31
GSE294956,Homo sapiens,Homo sapiens,10x_suspect,115818,15511,38606,64260803,0.035771,True,49494655,514148472,10.388,6.162,vocsc+zstd,False,True,16
GSE294999,Mus musculus,Mus musculus,10xv3_5prime,171540,111524,57180,27183229,0.001421,True,28512795,217911932,7.643,8.391,vocsc+zstd,False,True,109
GSE295033,Mus musculus,Mus musculus,10xv3,171540,158149,57180,137268962,0.00506,True,119476492,1098784296,9.197,6.963,vocsc+zstd,False,True,155
GSE295200,Mus musculus,Mus musculus,10xv3,171540,9465,57180,28431375,0.017511,True,26258610,227488864,8.663,7.389,vocsc+zstd,False,True,10
GSE295234,Homo sapiens,Homo sapiens,10x_suspect,115818,80148,38606,7923237,0.000854,True,10479837,63706492,6.079,10.581,vocsc+zstd,False,True,79
GSE295330,Homo sapiens,Homo sapiens,10xv3,115818,41648,38606,145607922,0.030187,True,108892942,1165029972,10.699,5.983,vocsc+zstd,False,True,41
GSE295345,Mus musculus,Mus musculus,10xv3,171540,16300,57180,53165465,0.019014,True,40388978,425388924,10.532,6.077,vocsc+zstd,False,True,16
GSE295457,Homo sapiens,Homo sapiens,10xv3,115818,72049,38606,212367098,0.02545,True,166833904,1699224984,10.185,6.285,vocsc+zstd,False,True,71
GSE295484,Mus musculus,Mus musculus,10xv3,171540,112557,57180,313734968,0.016249,True,250207031,2510329976,10.033,6.38,vocsc+zstd,False,True,110
GSE295527,Homo sapiens,Homo sapiens,10xv3,115818,667,38606,1555345,0.020134,True,2093353,12445432,5.945,10.767,vocsc+zstd,False,True,1
GSE295659,Homo sapiens,Homo sapiens,10x_suspect,115818,3086,38606,1535276,0.004296,True,2280344,12294556,5.392,11.882,vocsc+zstd,False,True,4
GSE295692,Rattus norvegicus,Rattus norvegicus,10x_suspect,91686,52743,30562,128261696,0.026523,True,97007440,1026304544,10.58,6.051,vocsc+zstd,False,True,52
GSE295860,Mus musculus,Mus musculus,10xv3,171540,42457,57180,173241640,0.023787,True,138778225,1386102952,9.988,6.409,vocsc+zstd,False,True,42
GSE295865,Mus musculus,Mus musculus,10x_suspect,171540,26302,57180,5976831,0.001325,True,6397901,47919860,7.49,8.564,vocsc+zstd,False,True,26
GSE295877,Mus musculus,Mus musculus,10x_suspect,171540,184701,57180,257482589,0.008127,True,218032685,2060599520,9.451,6.774,vocsc+zstd,False,True,181
GSE295990,Mus musculus,Mus musculus,10xv3,171540,161756,57180,192870435,0.006951,True,161921541,1543610508,9.533,6.716,vocsc+zstd,False,True,158
GSE296006,Unknown,Sus scrofa,10xv3,107010,10441,35670,41854111,0.03746,True,33352403,334874656,10.04,6.375,vocsc+zstd,False,True,11
GSE296058,Mus musculus,Mus musculus,10x_suspect,171540,26202,57180,3519967,0.000783,True,4670616,28264548,6.052,10.615,vocsc+zstd,False,True,26
GSE296163,Mus musculus,Mus musculus,10xv3,171540,86545,57180,33756524,0.002274,True,33027063,270398376,8.187,7.827,vocsc+zstd,False,True,85
GSE296265,Mus musculus,Mus musculus,10x_suspect,171540,134605,57180,595260160,0.02578,True,415522682,4762619704,11.462,5.584,vocsc+zstd,False,True,132
GSE296427,Mus musculus,Mus musculus,10xv3,171540,27847,57180,99859719,0.020905,True,78137349,798989144,10.225,6.26,vocsc+zstd,False,True,28
GSE296454,Mus musculus,Mus musculus,10xv3,171540,104235,57180,58647450,0.00328,True,55910953,469596544,8.399,7.627,vocsc+zstd,False,True,102
GSE296504,Mus musculus,Mus musculus,10xv3,171540,2581,57180,11406783,0.025764,True,10827391,91264592,8.429,7.594,vocsc+zstd,False,True,3
GSE296523,Mus musculus,Mus musculus,10xv2,171540,11325,57180,9608632,0.004946,True,10114064,76914360,7.605,8.421,vocsc+zstd,False,True,12
GSE296575,Mus musculus,Mus musculus,10xv3,171540,102668,57180,258173629,0.014659,True,200083367,2065799708,10.325,6.2,vocsc+zstd,False,True,101
GSE296692,Mus musculus,Mus musculus,10xv3,171540,83258,57180,43161947,0.003022,True,40797989,345628612,8.472,7.562,vocsc+zstd,False,True,82
GSE296703,Homo sapiens,Homo sapiens,10xv3,115818,21794,38606,87474345,0.034655,True,66809673,699881940,10.476,6.11,vocsc+zstd,False,True,22
GSE296723,Drosophila melanogaster,Drosophila melanogaster,10x_suspect,72834,84458,24278,52097290,0.008469,True,41214410,417116156,10.121,6.329,vocsc+zstd,False,True,83
GSE296731,Homo sapiens,Homo sapiens,10xv3,115818,170543,38606,240726633,0.012187,True,198943707,1926495240,9.684,6.611,vocsc+zstd,False,True,167
GSE296768,Mus musculus,Mus musculus,10x_suspect,171540,70742,57180,217519330,0.017925,True,157591695,1740437612,11.044,5.796,vocsc+zstd,False,True,70
GSE296841,Mus musculus,Mus musculus,10x_multiome,171540,218912,57180,171373756,0.004564,True,143755929,1371865700,9.543,6.711,vocsc+zstd,False,True,214
GSE296893,Homo sapiens,Homo sapiens,10xv3_5prime,115818,26897,38606,15212912,0.004884,True,15370063,121810888,7.925,8.083,vocsc+zstd,False,True,27
GSE297012,Homo sapiens,Homo sapiens,10x_suspect,115818,101445,38606,299710874,0.025509,True,237514089,2398092776,10.097,6.34,vocsc+zstd,False,True,100
GSE297041,Homo sapiens,Homo sapiens,10xv3,115818,94109,38606,119700104,0.010982,True,99818594,957977272,9.597,6.671,vocsc+zstd,False,True,92
GSE297075,Mus musculus,Mus musculus,10xv3,171540,2521,57180,10242582,0.023685,True,8628991,81950744,9.497,6.74,vocsc+zstd,False,True,3
GSE297213,Unknown,Zea mays,10xv3,132909,2679,44303,2942120,0.008263,True,3503819,23547680,6.721,9.527,vocsc+zstd,False,True,3
GSE297296,Mus musculus,Mus musculus,10xv3,171540,8752,57180,26321042,0.017532,True,20248374,210603348,10.401,6.154,vocsc+zstd,False,True,9
GSE297495,Mus musculus,Mus musculus,10xv3,171540,126410,57180,130710569,0.006028,True,109794883,1046190196,9.529,6.72,vocsc+zstd,False,True,124
GSE297503,Unknown,Oryctolagus cuniculus,10xv3,88761,24267,88761,15075586,0.006999,True,13625981,120701760,8.858,7.231,vocsc+zstd,False,True,24
GSE297627,Rattus norvegicus,,,91686,179566,30562,38372734,0.002331,True,42441387,307700140,7.25,8.848,vocsc+zstd,False,True,176
GSE297665,Homo sapiens,Homo sapiens,10xv3,115818,64618,38606,89866070,0.012008,True,73087886,719187036,9.84,6.506,vocsc+zstd,False,True,64
GSE297676,Homo sapiens,Homo sapiens,10xv3,115818,203300,38606,92239488,0.003917,True,87475508,738729108,8.445,7.587,vocsc+zstd,False,True,199
GSE297688,Mus musculus,Mus musculus,10x_suspect,171540,21001,57180,53906060,0.014963,True,44669326,431332488,9.656,6.629,vocsc+zstd,False,True,21
GSE297773,Rattus norvegicus,Rattus norvegicus,10xv3,91686,92959,30562,40324622,0.004731,True,36604228,322968816,8.823,7.262,vocsc+zstd,False,True,91
GSE297835,Mus musculus,Mus musculus,10xv4,171540,27307,57180,111213260,0.023742,True,81515405,889815312,10.916,5.864,vocsc+zstd,False,True,27
GSE298054,Homo sapiens,Homo sapiens,10xv2,115818,42155,38606,47157006,0.009659,True,38221337,377424672,9.875,6.484,vocsc+zstd,False,True,42
GSE298086,Mus musculus,Mus musculus,10x_suspect,171540,36262,57180,149213897,0.023988,True,111693646,1193856228,10.689,5.988,vocsc+zstd,False,True,36
GSE298274,Mus musculus,,,171540,8565,57180,67924868,0.046231,True,48965242,543433208,11.098,5.767,vocsc+zstd,False,True,9
GSE298368,Homo sapiens,Homo sapiens,10xv3,115818,2062,38606,10835167,0.04537,True,9485449,86689588,9.139,7.003,vocsc+zstd,False,True,3
GSE298371,Mus musculus,Mus musculus,10xv2,171540,30549,57180,8182418,0.001561,True,9919983,65581544,6.611,9.699,vocsc+zstd,False,True,30
GSE298374,Mus musculus,Mus musculus,10xv2,171540,74831,57180,46459459,0.003619,True,43099905,371975000,8.631,7.422,vocsc+zstd,False,True,74
GSE298386,Mus musculus,Mus musculus,10xv2,171540,61025,57180,30146182,0.00288,True,29392465,241413560,8.213,7.8,vocsc+zstd,False,True,60
GSE298408,Mus musculus,Mus musculus,10xv2,171540,27755,57180,6649923,0.001397,True,8687035,53310408,6.137,10.451,vocsc+zstd,False,True,28
GSE298412,Mus musculus,Mus musculus,10x_suspect,171540,16304,57180,74349688,0.026584,True,56591756,594862724,10.511,6.089,vocsc+zstd,False,True,16
GSE298501,Homo sapiens,Homo sapiens,10x_suspect,115818,138436,38606,26616739,0.00166,True,22886471,213487660,9.328,6.879,vocsc+zstd,False,True,136
GSE298629,Mus musculus,Mus musculus,10xv4,171540,21185,57180,91077853,0.025062,True,68095643,728707568,10.701,5.981,vocsc+zstd,False,True,21
GSE298632,Homo sapiens,Homo sapiens,10xv3,115818,6725,38606,24206208,0.031078,True,18613885,193676568,10.405,6.152,vocsc+zstd,False,True,7
GSE298748,Mus musculus,Mus musculus,10xv3,171540,50838,57180,165978266,0.019033,True,130574695,1328029484,10.171,6.294,vocsc+zstd,False,True,50
GSE298814,Mus musculus,Mus musculus,10xv3,171540,15814,57180,49573903,0.018275,True,40278099,396654484,9.848,6.5,vocsc+zstd,False,True,16
GSE298879,Mus musculus,Mus musculus,10x_suspect,171540,100315,57180,307933548,0.017895,True,221178249,2463869648,11.14,5.746,vocsc+zstd,False,True,98
GSE299023,Homo sapiens,Homo sapiens,10xv3,115818,5161,38606,7177429,0.012008,True,7133454,57440080,8.052,7.951,vocsc+zstd,False,True,6
GSE299078,Mus musculus,Mus musculus,10xv2,171540,25202,57180,106427437,0.024618,True,81288543,851520308,10.475,6.11,vocsc+zstd,False,True,25
GSE299095,Homo sapiens,Homo sapiens,10xv3,115818,23371,38606,44963405,0.016611,True,34764233,359800728,10.35,6.185,vocsc+zstd,False,True,23
GSE299104,Homo sapiens,Homo sapiens,10xv3,115818,33548,38606,6411361,0.00165,True,5926818,51425084,8.677,7.395,vocsc+zstd,False,True,33
GSE299111,Homo sapiens,Homo sapiens,10xv2,115818,59213,38606,146663562,0.021386,True,120042725,1173545352,9.776,6.548,vocsc+zstd,False,True,58
GSE299162,Mus musculus,Mus musculus,10xv3,171540,519701,57180,928232136,0.010412,True,738644980,7427935896,10.056,6.366,vocsc+zstd,False,True,508
GSE299310,Mus musculus,Mus musculus,10xv3,171540,87785,57180,18327773,0.001217,True,20333611,146973328,7.228,8.876,vocsc+zstd,False,True,86
GSE299485,Mus musculus,Mus musculus,10xv4,171540,30781,57180,82956865,0.015711,True,63704071,663778048,10.42,6.143,vocsc+zstd,False,True,31
GSE299631,Mus musculus,Homo sapiens; Mus musculus,10xv3,171540,55615,57180,140213322,0.014697,True,110218128,1121929040,10.179,6.289,vocsc+zstd,False,True,55
GSE299663,Homo sapiens,Homo sapiens,dropseq,115818,43,38606,406487,0.081621,True,1247243,3252072,2.607,24.547,vocsc+zstd,False,True,1
GSE300120,Mus musculus,Mus musculus,10xv3,171540,14790,57180,39701170,0.015648,True,34002417,317668524,9.343,6.852,vocsc+zstd,False,True,15
GSE300166,Homo sapiens,Homo sapiens,10xv3,115818,14907,38606,10093318,0.005846,True,9998227,80806176,8.082,7.925,vocsc+zstd,False,True,15
GSE300217,Homo sapiens,Homo sapiens; Mus musculus,10xv3,115818,36391,38606,74579013,0.017695,True,59504389,596777672,10.029,6.383,vocsc+zstd,False,True,36
GSE300288,Mus musculus,Mus musculus,10x_suspect,171540,172289,57180,66588755,0.002253,True,70133806,533399200,7.605,8.426,vocsc+zstd,False,True,169
GSE300309,Homo sapiens,Homo sapiens,10xv3,115818,19999,38606,14588483,0.006298,True,13954798,116787864,8.369,7.653,vocsc+zstd,False,True,20
GSE300482,Homo sapiens,Homo sapiens,10xv3,115818,27076,38606,7532192,0.002402,True,9218410,60365844,6.548,9.791,vocsc+zstd,False,True,27
GSE300487,Mus musculus,Mus musculus,10xv3,171540,102050,57180,79979585,0.004569,True,72913412,640244884,8.781,7.293,vocsc+zstd,False,True,100
GSE300530,Mus musculus,Mus musculus,10xv4,171540,81708,57180,160527281,0.011453,True,133118596,1284545084,9.65,6.634,vocsc+zstd,False,True,80
GSE300531,Mus musculus,Mus musculus,10xv3,171540,34555,57180,49819587,0.008405,True,43486041,398694920,9.168,6.983,vocsc+zstd,False,True,34
GSE300532,Mus musculus,Mus musculus,10xv4,171540,62342,57180,77223233,0.007221,True,68253857,618035236,9.055,7.071,vocsc+zstd,False,True,61
GSE300648,Mus musculus,Mus musculus,10xv3,171540,3124,57180,19367428,0.036141,True,15689593,154951924,9.876,6.481,vocsc+zstd,False,True,4
GSE300649,Mus musculus,Mus musculus,10xv3,171540,13192,57180,41944127,0.018535,True,32562419,335605788,10.307,6.211,vocsc+zstd,False,True,13
GSE300653,Mus musculus,Mus musculus,10xv3,171540,22282,57180,65160663,0.017048,True,49826210,521374436,10.464,6.117,vocsc+zstd,False,True,22
GSE300678,Mus musculus,Mus musculus,10xv3,171540,135937,57180,56127737,0.002407,True,52674164,449565648,8.535,7.508,vocsc+zstd,False,True,133
GSE300684,Danio rerio,Danio rerio,10x_suspect,97560,3939,32520,16044232,0.04175,True,14350155,128369616,8.946,7.155,vocsc+zstd,False,True,4
GSE300871,Mus musculus,Mus musculus,10xv3,171540,16012,57180,42873075,0.015609,True,35506655,343048652,9.662,6.625,vocsc+zstd,False,True,16
GSE300915,Mus musculus,Mus musculus,10x_suspect,171540,70356,57180,65377670,0.005417,True,52218525,523302788,10.021,6.39,vocsc+zstd,False,True,69
GSE301079,Danio rerio,Danio rerio,10xv4,97560,8182,32520,37786168,0.047337,True,30366882,302322076,9.956,6.429,vocsc+zstd,False,True,8
GSE301511,Mus musculus,Mus musculus,10xv3,171540,133091,57180,122914438,0.005384,True,107491122,983847872,9.153,6.996,vocsc+zstd,False,True,130
GSE301528,Homo sapiens,Homo sapiens,10xv2,115818,29253,38606,5165832,0.001525,True,6605823,41443672,6.274,10.23,vocsc+zstd,False,True,29
GSE301731,Rattus norvegicus,Rattus norvegicus,10xv3,91686,48548,30562,34207631,0.007685,True,32679311,273855244,8.38,7.643,vocsc+zstd,False,True,48
GSE301781,Mus musculus,Mus musculus,10xv3,171540,16746,57180,37673936,0.013115,True,31815125,301458476,9.475,6.756,vocsc+zstd,False,True,17
GSE301824,Mus musculus,Mus musculus,10x_suspect,171540,88193,57180,168322004,0.011126,True,135987081,1346928808,9.905,6.463,vocsc+zstd,False,True,87
GSE301845,Mus musculus,Mus musculus,10x_suspect,171540,10359,57180,29574088,0.016643,True,24508791,236634144,9.655,6.63,vocsc+zstd,False,True,11
GSE301852,Homo sapiens,Homo sapiens,10xv3,115818,68490,38606,17302474,0.002181,True,17736700,138693756,7.82,8.201,vocsc+zstd,False,True,67
GSE301908,Homo sapiens,Homo sapiens,10xv3,115818,382987,38606,655147287,0.01477,True,534366002,5242710248,9.811,6.525,vocsc+zstd,False,True,375
GSE301961,Mus musculus,Mus musculus,10xv3_5prime,171540,8143,57180,1988972,0.001424,True,3776465,15944352,4.222,15.19,vocsc+zstd,False,True,8
GSE301963,Mus musculus,Mus musculus,10xv3,171540,153853,57180,261189298,0.009897,True,214125095,2090129800,9.761,6.558,vocsc+zstd,False,True,151
GSE302065,Mus musculus,Mus musculus,10xv3,171540,160281,57180,18829082,0.000685,True,23308193,151273784,6.49,9.903,vocsc+zstd,False,True,157
GSE302126,Homo sapiens,Homo sapiens,10xv3,115818,81648,38606,157180668,0.016622,True,128375894,1257771940,9.798,6.534,vocsc+zstd,False,True,80
GSE302146,Homo sapiens,Homo sapiens,10x_suspect,115818,9284,38606,29194078,0.027151,True,21758599,233589764,10.736,5.962,vocsc+zstd,False,True,10
GSE302153,Mus musculus,Mus musculus,10xv3,171540,860324,57180,509071280,0.003449,True,462495654,4076011540,8.813,7.268,vocsc+zstd,False,True,841
GSE302157,Mus musculus,,,171540,2845,57180,6418131,0.013151,True,6739601,51356432,7.62,8.401,vocsc+zstd,False,True,3
GSE302169,Macaca mulatta,Macaca mulatta,10xv3_5prime,106296,65713,35432,29671734,0.004248,True,28713635,237636728,8.276,7.742,vocsc+zstd,False,True,65
GSE302281,Unknown,Bos taurus,10x_suspect,108225,379944,36075,56897793,0.001384,True,67167110,456702124,6.799,9.444,vocsc+zstd,False,True,372
GSE302428,Homo sapiens,Homo sapiens,10x_suspect,115818,15636,38606,50021157,0.027622,True,36552225,400231804,10.95,5.846,vocsc+zstd,False,True,16
GSE302528,Mus musculus,Mus musculus,10xv3,171540,83823,57180,18660199,0.001298,True,21771044,149616888,6.872,9.334,vocsc+zstd,False,True,82
GSE302587,Mus musculus,Mus musculus,10x_suspect,171540,2883,57180,3536261,0.00715,True,4557994,28301624,6.209,10.311,vocsc+zstd,False,True,3
GSE302605,Mus musculus,Mus musculus,10xv3,171540,221750,57180,254781781,0.006698,True,200932303,2039141252,10.148,6.309,vocsc+zstd,False,True,217
GSE302672,Mus musculus,Mus musculus,10xv3_5prime,171540,76204,57180,39085203,0.00299,True,38569805,312986444,8.115,7.895,vocsc+zstd,False,True,75
GSE302863,Mus musculus,Mus musculus,10xv3,171540,31625,57180,33118196,0.006105,True,31756700,265072072,8.347,7.671,vocsc+zstd,False,True,31
GSE302935,Unknown,Bos taurus,10xv3,108225,211298,36075,35653492,0.001559,True,42171813,286073132,6.784,9.463,vocsc+zstd,False,True,207
GSE302936,Unknown,Oryctolagus cuniculus,10x_suspect,88761,30562,88761,87266821,0.03217,True,65927432,698256820,10.591,6.044,vocsc+zstd,False,True,30
GSE303144,Homo sapiens,Homo sapiens,10x_suspect,115818,126741,38606,51104838,0.003482,True,51346190,409345672,7.972,8.038,vocsc+zstd,False,True,124
